PUBLIC PEACE VIOLATION,27,645
PUBLIC PEACE VIOLATION,54,121
RITUALISM,46,2
ROBBERY,16,2263
ROBBERY,43,9935
ROBBERY,70,2616
SEX OFFENSE,4,384
SEX OFFENSE,31,352
SEX OFFENSE,58,440
STALKING,5,47
STALKING,32,109
STALKING,59,17
THEFT,2,23824
THEFT,29,23930
THEFT,56,11228
WEAPONS VIOLATION,16,540
WEAPONS VIOLATION,43,2831
WEAPONS VIOLATION,70,570
ARSON,50,35
ARSON,77,62
ASSAULT,21,3564
ASSAULT,48,2398
ASSAULT,75,3537
ASSAULT,723,6
ASSAULT,831,5
ASSAULT,912,2
ASSAULT,1533,3
ASSAULT,1614,1
ASSAULT,1722,2
ASSAULT,2532,1
BATTERY,6,19625
BATTERY,33,7079
BATTERY,60,6846
BATTERY,114,10
BATTERY,222,15
BATTERY,411,20
BATTERY,735,12
BATTERY,924,6
BATTERY,1032,7
BATTERY,1113,20
BATTERY,1221,4
BATTERY,1653,2
BATTERY,1923,6
BATTERY,2031,12
BURGLARY,7,8037
BURGLARY,34,1179
BURGLARY,61,7292
CONCEALED CARRY LICENSE VIOLATION,32,9
CONCEALED CARRY LICENSE VIOLATION,59,6
CRIM SEXUAL ASSAULT,10,122
CRIM SEXUAL ASSAULT,37,85
CRIM SEXUAL ASSAULT,64,74
CRIMINAL DAMAGE,7,12975
CRIMINAL DAMAGE,34,2994
CRIMINAL DAMAGE,61,15144
CRIMINAL SEXUAL ASSAULT,23,99
CRIMINAL SEXUAL ASSAULT,50,12
CRIMINAL SEXUAL ASSAULT,77,57
CRIMINAL TRESPASS,10,932
CRIMINAL TRESPASS,37,1066
CRIMINAL TRESPASS,64,449
DECEPTIVE PRACTICE,15,4417
DECEPTIVE PRACTICE,42,3459
DECEPTIVE PRACTICE,69,5397
GAMBLING,2,90
GAMBLING,29,1027
GAMBLING,56,35
HOMICIDE,15,41
HOMICIDE,42,197
HOMICIDE,69,426
INTERFERENCE WITH PUBLIC OFFICER,6,171
INTERFERENCE WITH PUBLIC OFFICER,33,98
INTERFERENCE WITH PUBLIC OFFICER,60,73
INTIMIDATION,NULL,341
INTIMIDATION,27,69
INTIMIDATION,54,12
KIDNAPPING,4,61
KIDNAPPING,31,40
KIDNAPPING,58,88
LIQUOR LAW VIOLATION,22,443
LIQUOR LAW VIOLATION,49,98
LIQUOR LAW VIOLATION,76,20
MOTOR VEHICLE THEFT,NULL,30075
MOTOR VEHICLE THEFT,0,2
MOTOR VEHICLE THEFT,27,4782
MOTOR VEHICLE THEFT,54,835
NARCOTICS,7,1878
NARCOTICS,34,1489
NARCOTICS,61,17053
NON - CRIMINAL,23,1
NON - CRIMINAL,50,2
NON-CRIMINAL,25,5
OBSCENITY,10,8
OBSCENITY,37,2
OBSCENITY,64,6
OFFENSE INVOLVING CHILDREN,5,319
OFFENSE INVOLVING CHILDREN,32,173
OFFENSE INVOLVING CHILDREN,59,217
OTHER NARCOTIC VIOLATION,37,1
OTHER OFFENSE,4,3572
OTHER OFFENSE,31,3778
OTHER OFFENSE,58,4216
PROSTITUTION,16,87
PROSTITUTION,43,1045
PROSTITUTION,70,41
PUBLIC PEACE VIOLATION,1,687
PUBLIC PEACE VIOLATION,28,1076
PUBLIC PEACE VIOLATION,55,102
ROBBERY,17,748
ROBBERY,44,7819
ROBBERY,71,8729
SEX OFFENSE,5,234
SEX OFFENSE,32,612
SEX OFFENSE,59,134
STALKING,6,87
STALKING,33,43
STALKING,60,27
THEFT,3,25231
THEFT,30,18250
THEFT,57,5408
WEAPONS VIOLATION,17,370
WEAPONS VIOLATION,44,2116
WEAPONS VIOLATION,71,3610
ARSON,51,83
ASSAULT,22,9096
ASSAULT,49,13083
ASSAULT,76,1504
ASSAULT,211,2
ASSAULT,724,4
ASSAULT,832,2
ASSAULT,913,1
ASSAULT,1021,5
ASSAULT,1831,1
ASSAULT,1912,3
ASSAULT,2533,2
BATTERY,7,13354
BATTERY,34,3779
BATTERY,61,28482
BATTERY,223,9
BATTERY,331,18
BATTERY,412,10
BATTERY,925,6
BATTERY,1033,10
BATTERY,1114,9
BATTERY,1222,10
BATTERY,1411,1
BATTERY,1654,2
BATTERY,1924,7
BATTERY,2032,3
BATTERY,2221,6
BURGLARY,8,5728
BURGLARY,35,1652
BURGLARY,62,2448
CONCEALED CARRY LICENSE VIOLATION,6,9
CONCEALED CARRY LICENSE VIOLATION,33,4
CONCEALED CARRY LICENSE VIOLATION,60,2
CRIM SEXUAL ASSAULT,11,78
CRIM SEXUAL ASSAULT,38,374
CRIM SEXUAL ASSAULT,65,155
CRIMINAL DAMAGE,8,16072
CRIMINAL DAMAGE,35,5391
CRIMINAL DAMAGE,62,4695
CRIMINAL SEXUAL ASSAULT,24,98
CRIMINAL SEXUAL ASSAULT,51,15
CRIMINAL TRESPASS,11,1041
CRIMINAL TRESPASS,38,2894
CRIMINAL TRESPASS,65,708
DECEPTIVE PRACTICE,16,3345
DECEPTIVE PRACTICE,43,7526
DECEPTIVE PRACTICE,70,3189
DOMESTIC VIOLENCE,NULL,1
GAMBLING,3,117
GAMBLING,30,41
GAMBLING,57,8
HOMICIDE,16,54
HOMICIDE,43,469
HOMICIDE,70,87
INTERFERENCE WITH PUBLIC OFFICER,7,60
INTERFERENCE WITH PUBLIC OFFICER,34,46
INTERFERENCE WITH PUBLIC OFFICER,61,502
INTIMIDATION,1,55
INTIMIDATION,28,134
INTIMIDATION,55,17
KIDNAPPING,5,41
KIDNAPPING,32,38
KIDNAPPING,59,18
LIQUOR LAW VIOLATION,23,291
LIQUOR LAW VIOLATION,50,11
LIQUOR LAW VIOLATION,77,184
MOTOR VEHICLE THEFT,1,3892
MOTOR VEHICLE THEFT,28,8365
MOTOR VEHICLE THEFT,55,480
NARCOTICS,8,11487
NARCOTICS,35,12263
NARCOTICS,62,1167
NON - CRIMINAL,24,1
NON - CRIMINAL,51,1
OBSCENITY,11,14
OBSCENITY,38,13
OBSCENITY,65,7
OFFENSE INVOLVING CHILDREN,6,376
OFFENSE INVOLVING CHILDREN,33,213
OFFENSE INVOLVING CHILDREN,60,284
OTHER NARCOTIC VIOLATION,11,4
OTHER NARCOTIC VIOLATION,38,1
OTHER NARCOTIC VIOLATION,65,1
OTHER OFFENSE,5,2614
OTHER OFFENSE,32,6458
OTHER OFFENSE,59,1581
PROSTITUTION,17,14
PROSTITUTION,44,401
PROSTITUTION,71,1001
PUBLIC INDECENCY,21,1
PUBLIC INDECENCY,75,2
PUBLIC PEACE VIOLATION,2,616
PUBLIC PEACE VIOLATION,29,1286
PUBLIC PEACE VIOLATION,56,356
ROBBERY,18,403
ROBBERY,45,1838
ROBBERY,72,748
SEX OFFENSE,6,653
SEX OFFENSE,33,148
SEX OFFENSE,60,201
STALKING,7,55
STALKING,34,16
STALKING,61,52
THEFT,4,15515
THEFT,31,14215
THEFT,58,9985
WEAPONS VIOLATION,18,196
WEAPONS VIOLATION,45,575
WEAPONS VIOLATION,72,111
ARSON,52,106
ASSAULT,23,12798
ASSAULT,50,2183
ASSAULT,77,3605
ASSAULT,131,4
ASSAULT,212,8
ASSAULT,725,1
ASSAULT,914,2
ASSAULT,1022,5
ASSAULT,1211,1
ASSAULT,1724,1
ASSAULT,1832,4
ASSAULT,1913,2
ASSAULT,2534,1
BATTERY,8,34663
BATTERY,35,12730
BATTERY,62,3317
BATTERY,224,18
BATTERY,332,16
BATTERY,413,22
BATTERY,1034,14
BATTERY,1115,18
BATTERY,1223,12
BATTERY,1412,6
BATTERY,1655,2
BATTERY,1925,8
BATTERY,2033,5
BATTERY,2222,12
BATTERY,2411,3
BURGLARY,9,485
BURGLARY,36,749
BURGLARY,63,4432
CONCEALED CARRY LICENSE VIOLATION,7,6
CONCEALED CARRY LICENSE VIOLATION,34,1
CONCEALED CARRY LICENSE VIOLATION,61,6
CRIM SEXUAL ASSAULT,12,64
CRIM SEXUAL ASSAULT,39,152
CRIM SEXUAL ASSAULT,66,676
CRIMINAL DAMAGE,9,1937
CRIMINAL DAMAGE,36,1872
CRIMINAL DAMAGE,63,8863
CRIMINAL SEXUAL ASSAULT,25,255
CRIMINAL SEXUAL ASSAULT,52,13
CRIMINAL TRESPASS,12,670
CRIMINAL TRESPASS,39,968
CRIMINAL TRESPASS,66,3481
DECEPTIVE PRACTICE,17,2582
DECEPTIVE PRACTICE,44,6885
DECEPTIVE PRACTICE,71,6266
GAMBLING,4,77
GAMBLING,31,8
GAMBLING,58,18
HOMICIDE,17,25
HOMICIDE,44,316
HOMICIDE,71,392
HUMAN TRAFFICKING,22,1
HUMAN TRAFFICKING,49,3
INTERFERENCE WITH PUBLIC OFFICER,8,494
INTERFERENCE WITH PUBLIC OFFICER,35,122
INTERFERENCE WITH PUBLIC OFFICER,62,33
INTIMIDATION,2,64
INTIMIDATION,29,73
INTIMIDATION,56,30
KIDNAPPING,6,56
KIDNAPPING,33,26
KIDNAPPING,60,47
LIQUOR LAW VIOLATION,24,666
LIQUOR LAW VIOLATION,51,64
MOTOR VEHICLE THEFT,2,4464
MOTOR VEHICLE THEFT,29,6622
MOTOR VEHICLE THEFT,56,2295
NARCOTICS,9,594
NARCOTICS,36,1036
NARCOTICS,63,5281
NON - CRIMINAL,25,1
OBSCENITY,12,8
OBSCENITY,39,5
OBSCENITY,66,17
OFFENSE INVOLVING CHILDREN,7,259
OFFENSE INVOLVING CHILDREN,34,99
OFFENSE INVOLVING CHILDREN,61,1201
OTHER NARCOTIC VIOLATION,12,2
OTHER OFFENSE,6,6198
OTHER OFFENSE,33,2952
OTHER OFFENSE,60,3064
PROSTITUTION,18,17
PROSTITUTION,45,15
PROSTITUTION,72,2
PUBLIC INDECENCY,22,4
PUBLIC INDECENCY,49,1
PUBLIC PEACE VIOLATION,3,1127
PUBLIC PEACE VIOLATION,30,2501
PUBLIC PEACE VIOLATION,57,108
ROBBERY,19,4241
ROBBERY,46,4823
ROBBERY,73,3229
SEX OFFENSE,7,488
SEX OFFENSE,34,87
SEX OFFENSE,61,588
STALKING,8,147
STALKING,35,48
STALKING,62,22
THEFT,5,14044
THEFT,32,83854
THEFT,59,6994
WEAPONS VIOLATION,19,1519
WEAPONS VIOLATION,46,2200
WEAPONS VIOLATION,73,1241
ARSON,53,264
ASSAULT,24,9450
ASSAULT,51,3724
ASSAULT,132,3
ASSAULT,213,4
ASSAULT,321,5
ASSAULT,726,5
ASSAULT,834,4
ASSAULT,915,5
ASSAULT,1023,5
ASSAULT,1131,2
ASSAULT,1212,4
ASSAULT,1833,3
ASSAULT,1914,3
ASSAULT,2022,1
BATTERY,9,3618
BATTERY,36,3202
BATTERY,63,10265
BATTERY,225,7
BATTERY,333,15
BATTERY,414,28
BATTERY,522,25
BATTERY,711,16
BATTERY,1224,8
BATTERY,2223,13
BATTERY,2412,6
BURGLARY,10,2006
BURGLARY,37,771
BURGLARY,64,2139
CONCEALED CARRY LICENSE VIOLATION,8,18
CONCEALED CARRY LICENSE VIOLATION,35,6
CRIM SEXUAL ASSAULT,13,73
CRIM SEXUAL ASSAULT,40,303
CRIM SEXUAL ASSAULT,67,881
CRIMINAL DAMAGE,10,5745
CRIMINAL DAMAGE,37,2017
CRIMINAL DAMAGE,64,5093
CRIMINAL SEXUAL ASSAULT,26,85
CRIMINAL SEXUAL ASSAULT,53,48
CRIMINAL TRESPASS,13,441
CRIMINAL TRESPASS,40,2555
CRIMINAL TRESPASS,67,3835
DECEPTIVE PRACTICE,18,942
DECEPTIVE PRACTICE,45,1571
DECEPTIVE PRACTICE,72,2125
GAMBLING,5,43
GAMBLING,32,20
GAMBLING,59,11
HOMICIDE,18,11
HOMICIDE,45,66
HOMICIDE,72,13
HUMAN TRAFFICKING,23,2
INTERFERENCE WITH PUBLIC OFFICER,9,11
INTERFERENCE WITH PUBLIC OFFICER,36,18
INTERFERENCE WITH PUBLIC OFFICER,63,133
INTIMIDATION,3,60
INTIMIDATION,30,151
INTIMIDATION,57,13
KIDNAPPING,7,56
KIDNAPPING,34,6
KIDNAPPING,61,102
LIQUOR LAW VIOLATION,25,586
LIQUOR LAW VIOLATION,52,71
MOTOR VEHICLE THEFT,3,5562
MOTOR VEHICLE THEFT,30,5795
MOTOR VEHICLE THEFT,57,1524
NARCOTICS,10,1064
NARCOTICS,37,3462
NARCOTICS,64,1035
NON - CRIMINAL,26,1
NON-CRIMINAL,1,2
NON-CRIMINAL,28,7
NON-CRIMINAL,55,1
OBSCENITY,13,4
OBSCENITY,40,8
OBSCENITY,67,11
OFFENSE INVOLVING CHILDREN,8,608
OFFENSE INVOLVING CHILDREN,35,344
OFFENSE INVOLVING CHILDREN,62,206
OTHER NARCOTIC VIOLATION,13,7
OTHER OFFENSE,7,3740
OTHER OFFENSE,34,1059
OTHER OFFENSE,61,7651
PROSTITUTION,19,1339
PROSTITUTION,46,512
PROSTITUTION,73,114
PUBLIC INDECENCY,23,1
PUBLIC INDECENCY,50,2
PUBLIC INDECENCY,77,2
PUBLIC PEACE VIOLATION,4,899
PUBLIC PEACE VIOLATION,31,926
PUBLIC PEACE VIOLATION,58,710
ROBBERY,20,1383
ROBBERY,47,351
ROBBERY,74,193
SEX OFFENSE,8,846
SEX OFFENSE,35,200
SEX OFFENSE,62,137
STALKING,9,11
STALKING,36,14
STALKING,63,31
THEFT,6,51886
THEFT,33,14697
THEFT,60,9130
WEAPONS VIOLATION,20,675
WEAPONS VIOLATION,47,200
WEAPONS VIOLATION,74,44
ARSON,27,170
ARSON,54,44
ASSAULT,25,26956
ASSAULT,52,2477
ASSAULT,133,5
ASSAULT,214,1
ASSAULT,322,4
ASSAULT,511,4
ASSAULT,835,1
ASSAULT,1024,2
ASSAULT,1132,3
ASSAULT,1213,2
ASSAULT,1834,5
ASSAULT,1915,1
ASSAULT,2023,2
ASSAULT,2212,1
BATTERY,10,6470
BATTERY,37,4074
BATTERY,64,4258
BATTERY,334,17
BATTERY,523,10
BATTERY,631,11
BATTERY,712,17
BATTERY,1225,19
BATTERY,1414,4
BATTERY,1522,31
BATTERY,1711,1
BATTERY,2413,9
BATTERY,2521,10
BURGLARY,11,1968
BURGLARY,38,4842
BURGLARY,65,3735
CONCEALED CARRY LICENSE VIOLATION,36,2
CONCEALED CARRY LICENSE VIOLATION,63,6
CRIM SEXUAL ASSAULT,14,249
CRIM SEXUAL ASSAULT,41,193
CRIM SEXUAL ASSAULT,68,836
CRIMINAL DAMAGE,11,4983
CRIMINAL DAMAGE,38,9904
CRIMINAL DAMAGE,65,7683
CRIMINAL SEXUAL ASSAULT,NULL,12
CRIMINAL SEXUAL ASSAULT,27,68
CRIMINAL SEXUAL ASSAULT,54,13
CRIMINAL TRESPASS,14,1493
CRIMINAL TRESPASS,41,1035
CRIMINAL TRESPASS,68,3821
DECEPTIVE PRACTICE,19,4938
DECEPTIVE PRACTICE,46,3545
DECEPTIVE PRACTICE,73,3430
GAMBLING,6,42
GAMBLING,33,33
GAMBLING,60,20
HOMICIDE,19,136
HOMICIDE,46,287
HOMICIDE,73,174
HUMAN TRAFFICKING,24,1
HUMAN TRAFFICKING,51,2
INTERFERENCE WITH PUBLIC OFFICER,10,28
INTERFERENCE WITH PUBLIC OFFICER,37,112
INTERFERENCE WITH PUBLIC OFFICER,64,30
INTIMIDATION,4,48
INTIMIDATION,31,52
INTIMIDATION,58,51
KIDNAPPING,8,82
KIDNAPPING,35,48
KIDNAPPING,62,35
LIQUOR LAW VIOLATION,26,142
LIQUOR LAW VIOLATION,53,91
MOTOR VEHICLE THEFT,4,5704
MOTOR VEHICLE THEFT,31,3187
MOTOR VEHICLE THEFT,58,4359
NARCOTICS,11,1483
NARCOTICS,38,9612
NARCOTICS,65,1693
NON - CRIMINAL,27,1
NON-CRIMINAL,2,1
NON-CRIMINAL,29,4
NON-CRIMINAL,56,5
OBSCENITY,14,8
OBSCENITY,41,9
OBSCENITY,68,11
OFFENSE INVOLVING CHILDREN,9,107
OFFENSE INVOLVING CHILDREN,36,172
OFFENSE INVOLVING CHILDREN,63,658
OTHER NARCOTIC VIOLATION,14,7
OTHER OFFENSE,8,8675
OTHER OFFENSE,35,4071
OTHER OFFENSE,62,1597
PROSTITUTION,20,842
PROSTITUTION,47,2
PROSTITUTION,74,3
PUBLIC INDECENCY,24,5
PUBLIC INDECENCY,51,2
PUBLIC PEACE VIOLATION,5,436
PUBLIC PEACE VIOLATION,32,1375
PUBLIC PEACE VIOLATION,59,161
RITUALISM,51,1
ROBBERY,21,2587
ROBBERY,48,1865
ROBBERY,75,1583
SEX OFFENSE,9,134
SEX OFFENSE,36,57
SEX OFFENSE,63,344
STALKING,10,26
STALKING,37,13
STALKING,64,24
THEFT,7,48658
THEFT,34,6563
THEFT,61,21866
WEAPONS VIOLATION,21,443
WEAPONS VIOLATION,48,580
WEAPONS VIOLATION,75,647
ARSON,28,118
ARSON,55,56
ASSAULT,26,6971
ASSAULT,53,8513
ASSAULT,215,3
ASSAULT,323,4
ASSAULT,431,1
ASSAULT,512,7
ASSAULT,1133,3
ASSAULT,1214,1
ASSAULT,1511,3
BATTERY,11,8434
BATTERY,38,19361
BATTERY,65,6189
BATTERY,524,10
BATTERY,632,14
BATTERY,713,22
BATTERY,821,3
BATTERY,1523,14
BATTERY,1631,8
BATTERY,1712,9
BATTERY,2522,8
BURGLARY,12,1531
BURGLARY,39,2153
BURGLARY,66,12100
CONCEALED CARRY LICENSE VIOLATION,37,1
CONCEALED CARRY LICENSE VIOLATION,64,1
CRIM SEXUAL ASSAULT,15,276
CRIM SEXUAL ASSAULT,42,483
CRIM SEXUAL ASSAULT,69,766
CRIMINAL DAMAGE,12,3104
CRIMINAL DAMAGE,39,4273
CRIMINAL DAMAGE,66,20448
CRIMINAL SEXUAL ASSAULT,1,92
CRIMINAL SEXUAL ASSAULT,28,120
CRIMINAL SEXUAL ASSAULT,55,7
CRIMINAL TRESPASS,15,2024
CRIMINAL TRESPASS,42,4696
CRIMINAL TRESPASS,69,5607
DECEPTIVE PRACTICE,20,1356
DECEPTIVE PRACTICE,47,308
DECEPTIVE PRACTICE,74,1251
GAMBLING,7,26
GAMBLING,34,88
GAMBLING,61,385
HOMICIDE,20,48
HOMICIDE,47,29
HOMICIDE,74,3
HUMAN TRAFFICKING,25,6
HUMAN TRAFFICKING,52,1
INTERFERENCE WITH PUBLIC OFFICER,11,58
INTERFERENCE WITH PUBLIC OFFICER,38,205
INTERFERENCE WITH PUBLIC OFFICER,65,41
INTIMIDATION,5,46
INTIMIDATION,32,123
INTIMIDATION,59,23
KIDNAPPING,9,32
KIDNAPPING,36,10
KIDNAPPING,63,58
LIQUOR LAW VIOLATION,NULL,1954
LIQUOR LAW VIOLATION,27,133
LIQUOR LAW VIOLATION,54,15
MOTOR VEHICLE THEFT,5,4117
MOTOR VEHICLE THEFT,32,2149
MOTOR VEHICLE THEFT,59,1547
NARCOTICS,12,1333
NARCOTICS,39,1789
NARCOTICS,66,17796
NON - CRIMINAL,28,1
NON-CRIMINAL,3,5
NON-CRIMINAL,30,4
NON-CRIMINAL,57,1
OBSCENITY,15,14
OBSCENITY,42,9
OBSCENITY,69,9
OFFENSE INVOLVING CHILDREN,10,297
OFFENSE INVOLVING CHILDREN,37,193
OFFENSE INVOLVING CHILDREN,64,321
OTHER NARCOTIC VIOLATION,15,6
OTHER OFFENSE,9,930
OTHER OFFENSE,36,1300
OTHER OFFENSE,63,3840
PROSTITUTION,21,280
PROSTITUTION,48,2
PROSTITUTION,75,14
PUBLIC INDECENCY,25,6
PUBLIC PEACE VIOLATION,6,1258
PUBLIC PEACE VIOLATION,33,204
PUBLIC PEACE VIOLATION,60,300
RITUALISM,25,2
ROBBERY,22,5265
ROBBERY,49,7676
ROBBERY,76,167
SEX OFFENSE,10,228
SEX OFFENSE,37,54
SEX OFFENSE,64,121
STALKING,11,38
STALKING,38,46
STALKING,65,27
THEFT,8,100099
THEFT,35,13595
THEFT,62,5692
WEAPONS VIOLATION,22,1238
WEAPONS VIOLATION,49,3417
WEAPONS VIOLATION,76,253
ARSON,29,367
ARSON,56,106
ASSAULT,NULL,36688
ASSAULT,0,3
ASSAULT,27,7689
ASSAULT,54,2968
ASSAULT,324,2
ASSAULT,513,2
ASSAULT,621,9
ASSAULT,1134,2
ASSAULT,1512,3
BATTERY,12,5823
BATTERY,39,6552
BATTERY,66,32375
BATTERY,633,9
BATTERY,714,15
BATTERY,822,9
BATTERY,1011,40
BATTERY,1524,13
BATTERY,1632,8
BATTERY,1713,7
BATTERY,1821,15
BATTERY,2523,3
BURGLARY,13,2017
BURGLARY,40,3870
BURGLARY,67,11831
CONCEALED CARRY LICENSE VIOLATION,11,1
CONCEALED CARRY LICENSE VIOLATION,38,3
CONCEALED CARRY LICENSE VIOLATION,65,2
CRIM SEXUAL ASSAULT,16,301
CRIM SEXUAL ASSAULT,43,1010
CRIM SEXUAL ASSAULT,70,216
CRIMINAL DAMAGE,13,3121
CRIMINAL DAMAGE,40,7869
CRIMINAL DAMAGE,67,22409
CRIMINAL SEXUAL ASSAULT,2,46
CRIMINAL SEXUAL ASSAULT,29,117
CRIMINAL SEXUAL ASSAULT,56,22
CRIMINAL TRESPASS,16,1779
CRIMINAL TRESPASS,43,5400
CRIMINAL TRESPASS,70,1108
DECEPTIVE PRACTICE,21,2919
DECEPTIVE PRACTICE,48,1732
DECEPTIVE PRACTICE,75,2867
GAMBLING,8,111
GAMBLING,35,119
GAMBLING,62,8
HOMICIDE,21,74
HOMICIDE,48,53
HOMICIDE,75,89
HUMAN TRAFFICKING,26,3
INTERFERENCE WITH PUBLIC OFFICER,12,17
INTERFERENCE WITH PUBLIC OFFICER,39,29
INTERFERENCE WITH PUBLIC OFFICER,66,486
INTIMIDATION,6,78
INTIMIDATION,33,27
INTIMIDATION,60,49
KIDNAPPING,10,63
KIDNAPPING,37,15
KIDNAPPING,64,26
LIQUOR LAW VIOLATION,1,283
LIQUOR LAW VIOLATION,28,269
LIQUOR LAW VIOLATION,55,27
MOTOR VEHICLE THEFT,6,8244
MOTOR VEHICLE THEFT,33,1524
MOTOR VEHICLE THEFT,60,2036
NARCOTICS,13,803
NARCOTICS,40,7059
NARCOTICS,67,25079
NON - CRIMINAL,29,2
NON - CRIMINAL,56,1
NON-CRIMINAL,4,3
NON-CRIMINAL,31,1
OBSCENITY,16,15
OBSCENITY,43,20
OBSCENITY,70,15
OFFENSE INVOLVING CHILDREN,11,320
OFFENSE INVOLVING CHILDREN,38,568
OFFENSE INVOLVING CHILDREN,65,489
OTHER NARCOTIC VIOLATION,16,2
OTHER OFFENSE,10,2969
OTHER OFFENSE,37,917
OTHER OFFENSE,64,2479
PROSTITUTION,22,1559
PROSTITUTION,49,1409
PROSTITUTION,76,30
PUBLIC INDECENCY,26,2
PUBLIC INDECENCY,53,1
PUBLIC PEACE VIOLATION,7,651
PUBLIC PEACE VIOLATION,34,106
PUBLIC PEACE VIOLATION,61,1203
RITUALISM,26,1
RITUALISM,53,1
ROBBERY,23,8079
ROBBERY,50,748
ROBBERY,77,2270
SEX OFFENSE,11,213
SEX OFFENSE,38,274
SEX OFFENSE,65,224
STALKING,12,21
STALKING,39,26
STALKING,66,57
THEFT,9,2710
THEFT,36,2624
THEFT,63,10204
WEAPONS VIOLATION,23,3353
WEAPONS VIOLATION,50,408
WEAPONS VIOLATION,77,260
ARSON,30,323
ARSON,57,57
ASSAULT,1,6612
ASSAULT,28,10707
ASSAULT,55,1151
ASSAULT,433,2
ASSAULT,622,2
ASSAULT,811,3
ASSAULT,1432,1
ASSAULT,1513,3
ASSAULT,1621,1
ASSAULT,2431,1
BATTERY,13,2563
BATTERY,40,17009
BATTERY,67,45283
BATTERY,121,10
BATTERY,634,15
BATTERY,715,10
BATTERY,823,14
BATTERY,931,2
BATTERY,1012,11
BATTERY,1633,14
BATTERY,1822,8
BATTERY,2011,6
BATTERY,2524,2
BURGLARY,14,3908
BURGLARY,41,3144
BURGLARY,68,10423
CONCEALED CARRY LICENSE VIOLATION,12,1
CONCEALED CARRY LICENSE VIOLATION,66,7
CRIM SEXUAL ASSAULT,17,113
CRIM SEXUAL ASSAULT,44,577
CRIM SEXUAL ASSAULT,71,793
CRIMINAL DAMAGE,14,8933
CRIMINAL DAMAGE,41,4346
CRIMINAL DAMAGE,68,19256
CRIMINAL SEXUAL ASSAULT,3,75
CRIMINAL SEXUAL ASSAULT,30,85
CRIMINAL SEXUAL ASSAULT,57,20
CRIMINAL TRESPASS,17,1196
CRIMINAL TRESPASS,44,3758
CRIMINAL TRESPASS,71,5119
DECEPTIVE PRACTICE,22,5953
DECEPTIVE PRACTICE,49,5724
DECEPTIVE PRACTICE,76,1993
GAMBLING,9,5
GAMBLING,36,27
GAMBLING,63,37
HOMICIDE,22,144
HOMICIDE,49,392
HOMICIDE,76,5
HUMAN TRAFFICKING,54,1
INTERFERENCE WITH PUBLIC OFFICER,13,20
INTERFERENCE WITH PUBLIC OFFICER,40,175
INTERFERENCE WITH PUBLIC OFFICER,67,834
INTIMIDATION,7,41
INTIMIDATION,34,19
INTIMIDATION,61,80
KIDNAPPING,11,46
KIDNAPPING,38,70
KIDNAPPING,65,58
LIQUOR LAW VIOLATION,2,227
LIQUOR LAW VIOLATION,29,227
LIQUOR LAW VIOLATION,56,93
MOTOR VEHICLE THEFT,7,4443
MOTOR VEHICLE THEFT,34,1316
MOTOR VEHICLE THEFT,61,5727
NARCOTICS,14,3318
NARCOTICS,41,979
NARCOTICS,68,20287
NON - CRIMINAL,30,1
NON-CRIMINAL,5,3
NON-CRIMINAL,32,10
NON-CRIMINAL,59,1
OBSCENITY,17,11
OBSCENITY,44,11
OBSCENITY,71,10
OFFENSE INVOLVING CHILDREN,12,136
OFFENSE INVOLVING CHILDREN,39,311
OFFENSE INVOLVING CHILDREN,66,1478
OTHER NARCOTIC VIOLATION,17,2
OTHER NARCOTIC VIOLATION,44,1
OTHER NARCOTIC VIOLATION,71,1
OTHER OFFENSE,11,2769
OTHER OFFENSE,38,5779
OTHER OFFENSE,65,3005
PROSTITUTION,23,3099
PROSTITUTION,50,5
PROSTITUTION,77,150
PUBLIC INDECENCY,NULL,12
PUBLIC INDECENCY,27,2
PUBLIC INDECENCY,54,1
PUBLIC PEACE VIOLATION,8,1700
PUBLIC PEACE VIOLATION,35,230
PUBLIC PEACE VIOLATION,62,238
RITUALISM,NULL,8
ROBBERY,24,7437
ROBBERY,51,1456
SEX OFFENSE,12,168
SEX OFFENSE,39,119
SEX OFFENSE,66,609
STALKING,13,15
STALKING,40,32
STALKING,67,79
THEFT,10,8731
THEFT,37,4091
THEFT,64,5134
WEAPONS VIOLATION,24,1259
WEAPONS VIOLATION,51,767
ARSON,31,150
ARSON,58,203
ASSAULT,2,6551
ASSAULT,29,12261
ASSAULT,56,2840
ASSAULT,434,1
ASSAULT,623,2
ASSAULT,731,4
ASSAULT,812,1
ASSAULT,2432,2
ASSAULT,2513,1
BATTERY,14,12275
BATTERY,41,4993
BATTERY,68,42517
BATTERY,122,12
BATTERY,311,15
BATTERY,824,5
BATTERY,932,15
BATTERY,1013,11
BATTERY,1121,22
BATTERY,1634,3
BATTERY,1823,4
BATTERY,1931,2
BATTERY,2012,6
BATTERY,2525,5
BURGLARY,15,5759
BURGLARY,42,6706
BURGLARY,69,9569
CONCEALED CARRY LICENSE VIOLATION,40,1
CONCEALED CARRY LICENSE VIOLATION,67,43
CRIM SEXUAL ASSAULT,18,61
CRIM SEXUAL ASSAULT,45,157
CRIM SEXUAL ASSAULT,72,60
CRIMINAL DAMAGE,15,13083
CRIMINAL DAMAGE,42,11936
CRIMINAL DAMAGE,69,18657
CRIMINAL SEXUAL ASSAULT,4,49
CRIMINAL SEXUAL ASSAULT,31,47
CRIMINAL SEXUAL ASSAULT,58,38
